0	[0, 0]	0.19	0.22	0.25	0.18	0.19	0.24	0.24	0.22	0.19	0.15	0.17	0.21	
1	[1, 0]	0.18	0.17	0.17	0.15	0.22	0.22	0.18	0.20	0.21	0.25	0.22	0.21	
2	[2, 0]	0.19	0.22	0.23	0.20	0.25	0.21	0.19	0.22	0.18	0.23	0.19	0.17	
3	[3, 0]	0.14	0.19	0.20	0.20	0.26	0.33	0.21	0.20	0.14	0.21	0.18	0.23	
4	[4, 0]	0.15	0.13	0.15	0.14	0.17	0.19	0.18	0.19	0.13	0.10	0.17	0.19	
5	[5, 0]	0.12	0.15	0.19	0.10	0.10	0.14	0.15	0.12	0.17	0.09	0.13	0.14	
6	[6, 0]	0.11	0.12	0.17	0.11	0.10	0.09	0.11	0.11	0.10	0.08	0.09	0.11	
7	[7, 0]	0.11	0.14	0.16	0.13	0.10	0.08	0.09	0.13	0.19	0.14	0.14	0.15	
8	[8, 0]	0.16	0.28	0.20	0.14	0.21	0.23	0.23	0.14	0.12	0.35	0.16	0.14	
9	[9, 0]	0.21	0.11	0.24	0.35	0.22	0.31	0.19	0.31	0.29	0.26	0.40	0.33	
10	[10, 0]	0.16	0.17	0.14	0.15	0.15	0.17	0.17	0.19	0.26	0.36	0.20	0.20	
11	[11, 0]	0.19	0.13	0.16	0.14	0.14	0.19	0.17	0.19	0.13	0.16	0.24	0.14	
12	[12, 0]	0.21	0.13	0.11	0.11	0.13	0.16	0.15	0.15	0.16	0.18	0.11	0.09	
13	[13, 0]	0.21	0.20	0.16	0.15	0.13	0.16	0.17	0.23	0.13	0.11	0.11	0.16	
14	[14, 0]	0.18	0.16	0.10	0.14	0.14	0.16	0.18	0.13	0.11	0.20	0.13	0.16	
15	[15, 0]	0.11	0.12	0.16	0.16	0.18	0.21	0.19	0.19	0.10	0.13	0.15	0.09	
16	[16, 0]	0.26	0.16	0.19	0.14	0.16	0.15	0.21	0.22	0.13	0.15	0.13	0.11	
17	[17, 0]	0.25	0.26	0.22	0.23	0.37	0.25	0.29	0.26	0.27	0.15	0.16	0.32	
18	[18, 0]	0.31	0.24	0.30	0.33	0.30	0.27	0.51	0.57	0.61	0.47	0.32	0.30	
19	[19, 0]	0.34	0.30	0.20	0.24	0.19	0.23	0.25	0.25	0.26	0.35	0.40	0.35	
20	[20, 0]	0.30	0.24	0.26	0.22	0.21	0.26	0.25	0.25	0.27	0.23	0.24	0.21	
21	[20, 1]	1.42	1.36	1.92	1.43	1.69	1.90	1.60	1.25	1.44	1.14	2.09	2.18	
22	[19, 1]	2.79	3.16	2.67 	2.62	2.89	2.65	2.71	3.10	2.93	3.16	3.08	2.97	
23	[18, 1]	2.47	2.13	2.12	2.31	2.30	2.01	2.19	2.18	1.82	2.18	1.66	1.27	
24	[17, 1]	0.57	1.61	1.50	1.18	1.42	0.89	1.26	1.22	0.97	1.02	1.27	1.23	
25	[16, 1]	0.94	0.52	0.43	0.77	0.65	0.66	0.30	0.32	0.75	0.85	0.59	0.77	
26	[15, 1]	0.23	0.22	0.22	0.26	0.25	0.20	0.36	0.37	0.34	0.22	0.32	0.22	
27	[14, 1]	0.19	0.48	0.52	0.37	0.32	0.60	0.26	0.35	0.30	0.39	0.52	0.36	
