0	[0, 0]	0.83	0.98	0.90	0.77	0.72	0.94	0.99	0.90	1.18	1.01	0.99	0.78	
1	[1, 0]	1.64	1.73	1.77	2.46	1.60	1.48	2.02	2.06	1.81	1.92	1.30	0.92	
2	[2, 0]	1.19	1.19	1.32	0.76	0.74	0.66	0.64	0.67	0.87	1.07	0.82	0.82	
3	[3, 0]	1.32	1.27	1.51	1.32	1.36	1.47	1.30	1.47	1.69	1.54	1.13	0.52	
4	[4, 0]	0.93	0.89	1.28	1.30	0.71	0.46	0.37	0.84	1.24	0.95	0.69	0.84	
5	[5, 0]	0.82	0.78	0.93	0.55	0.61	0.93	1.26	1.40	1.16	1.25	0.69	1.16	
6	[6, 0]	0.52	0.94	0.61	0.52	0.86	0.58	0.84	0.83	0.47	0.44	0.48	0.23	
7	[7, 0]	0.47	0.76	0.38	0.49	1.04	0.82	1.02	0.77	0.70	0.51	0.40	0.56	
8	[8, 0]	0.93	0.61	0.99	0.85	0.71	0.31	0.95	1.47	0.90	1.03	0.89	0.63	
9	[9, 0]	1.44	1.66	0.94	1.45	1.09	0.94	1.23	1.72	1.23	1.19	1.03	0.75	
10	[10, 0]	0.90	0.93	1.05	1.09	1.08	0.93	0.80	1.03	1.52	0.85	1.05	1.12	
11	[11, 0]	1.45	1.36	1.24	1.10	1.18	1.26	1.35	1.34	1.26	0.89	1.10	1.21	
12	[12, 0]	0.78	0.81	0.92	0.66	0.86	1.23	1.20	0.95	0.98	0.68	0.94	0.84	
13	[13, 0]	0.90	1.06	0.67	0.69	0.85	0.65	0.52	0.50	0.79	1.08	0.80	0.87	
14	[14, 0]	1.07	1.25	0.89	0.56	0.44	0.97	0.87	0.47	0.64	0.46	0.48	0.39	
15	[15, 0]	0.67	1.30	1.33	1.20	0.89	0.74	1.22	1.16	1.15	1.04	1.19	0.96	
16	[16, 0]	0.51	0.94	0.77	1.19	0.84	0.83	1.14	1.41	0.93	1.22	1.19	1.14	
17	[17, 0]	1.08	1.20	0.74	0.66	0.85	0.58	0.60	0.59	1.31	1.19	1.06	0.72	
18	[18, 0]	0.69	0.80	0.40	0.43	0.83	0.63	0.90	0.85	0.58	0.50	0.34	0.51	
19	[19, 0]	0.97	0.94	0.91	1.13	1.02	0.72	0.76	0.76	0.95	0.64	0.90	0.89	
20	[20, 0]	0.13	0.14	0.15	0.17	0.16	0.15	0.16	0.12	0.12	0.10	0.11	0.11	
21	[20, 1]	1.18	0.84	0.80	0.85	0.98	1.02	0.89	0.79	0.63	0.55	0.98	0.87	
22	[19, 1]	4.55	3.78	4.69	4.71 	4.69	4.16	4.26	4.62	4.36	3.78	3.97	4.75	
23	[18, 1]	2.51	2.83	3.46	3.32	2.41	1.66	2.29	2.55	2.25	2.66	2.72	2.91	
24	[17, 1]	3.36	3.57	3.70	3.37	3.27	3.19	3.44	3.14	3.71	3.40	2.79	4.15	
25	[16, 1]	3.63	2.71	3.49	3.90	3.03	3.29	3.77	3.52	4.29	4.15	3.92	3.70	
26	[15, 1]	3.15	3.24	3.53	3.53	3.60	1.96	2.68	3.12	3.13	3.60	3.40	3.59	
27	[14, 1]	2.05	1.62	1.73	2.95	1.85	2.16	2.23	2.38	3.34	3.62	2.83	2.13	
28	[13, 1]	2.03	2.04	2.85	1.92	2.41	2.35	2.33	1.95	2.64	1.97	1.80	2.39	
29	[12, 1]	2.86	3.03	2.89	2.63	2.85	3.66	3.26	3.34	3.47	3.72	3.23	2.42	
30	[11, 1]	3.39	3.74	3.02	2.68	3.22	3.12	3.46	3.47	3.31	3.19	3.38	3.42	
